time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,-7.979271520224688e-08,5.6329393310072475e-08,0.004278565433578845,6.303948730312925e-05,8.655718423522529e-05,0.0,-7.5056362509079505e-06,5.377166770394881e-06,0.1426109550522649,0.0030734298990942534,0.0041823191380078685,0.0,450.0913875629719,450.4296519776062,450.04903218943787,450.2976575137999
0.12000000000000001,-4.7693266111695416e-06,5.485540726434166e-06,0.017055969385451307,0.0018711839906933037,0.001208773653926798,0.0,-0.00023336217473071723,0.00031096834959925054,0.28327727881723136,0.058580966846900916,0.03813731367747985,0.0,448.0654574728019,450.81698370512504,447.60884488126004,452.1029862870955
0.18,-5.752069115049321e-05,9.351242350129498e-05,0.03813683067683978,0.011162731862083497,0.005244188606977396,0.0,-0.001895209582344232,0.003475317403728275,0.41937259917628344,0.1941598394490378,0.09680102919671921,0.0,445.99417037129757,450.7618333841726,442.6957733494931,453.723432544706
0.23999999999999996,-0.00031077679461637413,0.0006198893850462667,0.0672086275465244,0.03368254578232044,0.012797976986506754,0.0,-0.0072884051283880445,0.016253783110920194,0.5495880872223518,0.39642860080247444,0.15541774971467562,0.0,445.46155778127934,450.24078475570786,437.02426172147153,453.6387375495828
0.3,-0.0010622188002797036,0.002454875477248367,0.1039269608828517,0.0725088060289174,0.023786831251379148,0.0,-0.01886104450883015,0.04875449304794159,0.6740956217710276,0.6426313554886407,0.21193436197071458,0.0,445.19151500528756,449.82049994610367,432.5367861173291,453.03410260603755
0.36000000000000004,-0.0027526782611327874,0.007143406276344926,0.14801243204151152,0.1316405719106415,0.036465269228777686,0.0,-0.03882525291772172,0.11343084712099319,0.7947611278999691,0.9388416106980966,0.21002507859984038,0.0,448.0904848103417,447.9788823614395,429.11706192875135,454.1426312320195
0.4200000000000001,-0.0059162046500246404,0.01706269263034968,0.19923759118344603,0.21344252004752118,0.048485067502753054,0.0,-0.06796837339436039,0.22540027086617492,0.911282637763371,1.2740278529240636,0.1391321218686844,0.0,452.05135946534665,446.3368771939151,427.7053985123413,456.5208891744116
0.48000000000000015,-0.011082988741917191,0.03551757619736823,0.2571716624831875,0.31630839010610856,0.05755271848559662,0.0,-0.10537171828108209,0.3999702405104214,1.0170864438011755,1.6162648640756654,-0.009900109590814263,0.0,455.5946318519374,443.52881106188977,428.6680323693477,458.85278078069945
0.5400000000000001,-0.018666125017909256,0.06670028631022727,0.3209185215546612,0.4440478398024652,0.05854488704635408,0.0,-0.1476818548024136,0.6518089228837616,1.1029751512161987,1.9895018718028248,-0.18446119451800747,0.0,455.89933799354236,441.7272462490715,430.9959389680971,464.62468212679266
0.6000000000000002,-0.02878788566294778,0.1157549151368622,0.388918701918645,0.6016396134126918,0.049938781676427624,0.0,-0.18897906132010858,0.997853754209517,1.1555891896570165,2.411416986017613,-0.3801179341637139,0.0,456.5440461811819,440.5919739665031,434.9632466574105,473.6283752043763
